iter 72000 || ARM_L Loss: 0.4017 ARM_C Loss: 1.3362 ODM_L Loss: 0.6022 ODM_C Loss: 1.3694 Total:3.7096 || lr:0.000100 || Saving state, iter: 72000
iter 140200 || ARM_L Loss: 0.3862 ARM_C Loss: 0.9433 ODM_L Loss: 0.5079 ODM_C Loss: 1.0527 Total:2.8901 || lr:0.000010 || timer: 0.3590 sec.
iter 140300 || ARM_L Loss: 0.4615 ARM_C Loss: 0.9923 ODM_L Loss: 0.6107 ODM_C Loss: 0.9578 Total:3.0222 || lr:0.000010 || timer: 0.3493 sec.
iter 140400 || ARM_L Loss: 0.3222 ARM_C Loss: 0.8833 ODM_L Loss: 0.5239 ODM_C Loss: 0.8739 Total:2.6033 || lr:0.000010 || timer: 0.3082 sec.
iter 140500 || ARM_L Loss: 0.4383 ARM_C Loss: 1.0415 ODM_L Loss: 0.5335 ODM_C Loss: 1.0902 Total:3.1036 || lr:0.000010 || timer: 0.3054 sec.
iter 140600 || ARM_L Loss: 0.5026 ARM_C Loss: 1.1625 ODM_L Loss: 0.5088 ODM_C Loss: 1.0004 Total:3.1743 || lr:0.000010 || timer: 0.3114 sec.
iter 140700 || ARM_L Loss: 0.2362 ARM_C Loss: 0.8098 ODM_L Loss: 0.2955 ODM_C Loss: 0.8182 Total:2.1597 || lr:0.000010 || timer: 0.3083 sec.
iter 140800 || ARM_L Loss: 0.5106 ARM_C Loss: 1.0416 ODM_L Loss: 0.5502 ODM_C Loss: 0.8573 Total:2.9596 || lr:0.000010 || timer: 0.3285 sec.
iter 140900 || ARM_L Loss: 0.5410 ARM_C Loss: 1.1481 ODM_L Loss: 0.6157 ODM_C Loss: 1.1134 Total:3.4183 || lr:0.000010 || timer: 0.3290 sec.
iter 141000 || ARM_L Loss: 0.3821 ARM_C Loss: 0.9598 ODM_L Loss: 0.5145 ODM_C Loss: 0.8734 Total:2.7298 || lr:0.000010 || timer: 0.3360 sec.
iter 141100 || ARM_L Loss: 0.5361 ARM_C Loss: 1.1282 ODM_L Loss: 0.6210 ODM_C Loss: 1.0582 Total:3.3435 || lr:0.000010 || timer: 0.3146 sec.
iter 141200 || ARM_L Loss: 0.3954 ARM_C Loss: 1.0480 ODM_L Loss: 0.4945 ODM_C Loss: 0.9081 Total:2.8460 || lr:0.000010 || timer: 0.3241 sec.
iter 141300 || ARM_L Loss: 0.4686 ARM_C Loss: 1.3049 ODM_L Loss: 0.5137 ODM_C Loss: 1.0919 Total:3.3791 || lr:0.000010 || timer: 0.2945 sec.
iter 141400 || ARM_L Loss: 0.4380 ARM_C Loss: 0.8723 ODM_L Loss: 0.5025 ODM_C Loss: 0.8977 Total:2.7106 || lr:0.000010 || timer: 0.3296 sec.
iter 141500 || ARM_L Loss: 0.4944 ARM_C Loss: 1.1452 ODM_L Loss: 0.5999 ODM_C Loss: 1.0331 Total:3.2726 || lr:0.000010 || timer: 0.3156 sec.
iter 141600 || ARM_L Loss: 0.4652 ARM_C Loss: 1.0037 ODM_L Loss: 0.4697 ODM_C Loss: 0.8804 Total:2.8191 || lr:0.000010 || timer: 0.3093 sec.
iter 141700 || ARM_L Loss: 0.4994 ARM_C Loss: 1.1560 ODM_L Loss: 0.6693 ODM_C Loss: 0.9669 Total:3.2916 || lr:0.000010 || timer: 0.3677 sec.
iter 141800 || ARM_L Loss: 0.3425 ARM_C Loss: 0.8815 ODM_L Loss: 0.4614 ODM_C Loss: 0.7798 Total:2.4652 || lr:0.000010 || timer: 0.3098 sec.
iter 141900 || ARM_L Loss: 0.4025 ARM_C Loss: 1.0101 ODM_L Loss: 0.5435 ODM_C Loss: 0.9638 Total:2.9200 || lr:0.000010 || timer: 0.3079 sec.
iter 142000 || ARM_L Loss: 0.6582 ARM_C Loss: 1.2148 ODM_L Loss: 0.6732 ODM_C Loss: 1.0473 Total:3.5935 || lr:0.000010 || timer: 0.3122 sec.
iter 142100 || ARM_L Loss: 0.2321 ARM_C Loss: 0.7877 ODM_L Loss: 0.4335 ODM_C Loss: 0.9280 Total:2.3814 || lr:0.000010 || timer: 0.2983 sec.
iter 142200 || ARM_L Loss: 0.3486 ARM_C Loss: 1.0323 ODM_L Loss: 0.5025 ODM_C Loss: 0.9145 Total:2.7980 || lr:0.000010 || timer: 0.3240 sec.
iter 142300 || ARM_L Loss: 0.6749 ARM_C Loss: 1.3512 ODM_L Loss: 0.7002 ODM_C Loss: 1.0316 Total:3.7579 || lr:0.000010 || timer: 0.3409 sec.
iter 142400 || ARM_L Loss: 0.5676 ARM_C Loss: 1.2545 ODM_L Loss: 0.6612 ODM_C Loss: 1.0815 Total:3.5648 || lr:0.000010 || timer: 0.3114 sec.
iter 142500 || ARM_L Loss: 0.5011 ARM_C Loss: 1.1624 ODM_L Loss: 0.6394 ODM_C Loss: 0.9748 Total:3.2777 || lr:0.000010 || timer: 0.3406 sec.
iter 142600 || ARM_L Loss: 0.5619 ARM_C Loss: 1.0870 ODM_L Loss: 0.6175 ODM_C Loss: 1.1534 Total:3.4198 || lr:0.000010 || timer: 0.3096 sec.
iter 142700 || ARM_L Loss: 0.4481 ARM_C Loss: 0.9341 ODM_L Loss: 0.5306 ODM_C Loss: 0.9077 Total:2.8206 || lr:0.000010 || timer: 0.3387 sec.
iter 142800 || ARM_L Loss: 0.3776 ARM_C Loss: 1.0619 ODM_L Loss: 0.4953 ODM_C Loss: 1.0311 Total:2.9659 || lr:0.000010 || timer: 0.3184 sec.
iter 142900 || ARM_L Loss: 0.4144 ARM_C Loss: 1.0417 ODM_L Loss: 0.5059 ODM_C Loss: 1.1820 Total:3.1441 || lr:0.000010 || timer: 0.2958 sec.
iter 143000 || ARM_L Loss: 0.4269 ARM_C Loss: 1.0761 ODM_L Loss: 0.5526 ODM_C Loss: 0.9663 Total:3.0219 || lr:0.000010 || timer: 0.2868 sec.
iter 143100 || ARM_L Loss: 0.3289 ARM_C Loss: 0.8864 ODM_L Loss: 0.4451 ODM_C Loss: 0.8584 Total:2.5188 || lr:0.000010 || timer: 0.3092 sec.
iter 143200 || ARM_L Loss: 0.4187 ARM_C Loss: 1.0360 ODM_L Loss: 0.4986 ODM_C Loss: 0.8097 Total:2.7629 || lr:0.000010 || timer: 0.3494 sec.
iter 143300 || ARM_L Loss: 0.6429 ARM_C Loss: 1.2542 ODM_L Loss: 0.6416 ODM_C Loss: 1.0626 Total:3.6013 || lr:0.000010 || timer: 0.3000 sec.
iter 143400 || ARM_L Loss: 0.3108 ARM_C Loss: 1.1593 ODM_L Loss: 0.4272 ODM_C Loss: 1.0431 Total:2.9405 || lr:0.000010 || timer: 0.2914 sec.
iter 143500 || ARM_L Loss: 0.4731 ARM_C Loss: 1.0348 ODM_L Loss: 0.5827 ODM_C Loss: 0.9948 Total:3.0854 || lr:0.000010 || timer: 0.3170 sec.
iter 143600 || ARM_L Loss: 0.3871 ARM_C Loss: 0.9671 ODM_L Loss: 0.5090 ODM_C Loss: 0.8061 Total:2.6692 || lr:0.000010 || timer: 0.3139 sec.
iter 143700 || ARM_L Loss: 0.4848 ARM_C Loss: 1.1834 ODM_L Loss: 0.5728 ODM_C Loss: 1.0970 Total:3.3382 || lr:0.000010 || timer: 0.3005 sec.
iter 143800 || ARM_L Loss: 0.5449 ARM_C Loss: 1.2386 ODM_L Loss: 0.6371 ODM_C Loss: 0.9002 Total:3.3208 || lr:0.000010 || timer: 0.3025 sec.
iter 143900 || ARM_L Loss: 0.3397 ARM_C Loss: 0.8989 ODM_L Loss: 0.4698 ODM_C Loss: 0.8437 Total:2.5522 || lr:0.000010 || timer: 0.3076 sec.
iter 144000 || ARM_L Loss: 0.2890 ARM_C Loss: 0.8335 ODM_L Loss: 0.3925 ODM_C Loss: 0.7502 Total:2.2653 || lr:0.000010 || Saving state, iter: 144000
timer: 0.3674 sec.
iter 144100 || ARM_L Loss: 0.4926 ARM_C Loss: 1.3074 ODM_L Loss: 0.5500 ODM_C Loss: 1.1071 Total:3.4571 || lr:0.000010 || timer: 0.3339 sec.
iter 144200 || ARM_L Loss: 0.5617 ARM_C Loss: 1.2651 ODM_L Loss: 0.6499 ODM_C Loss: 1.2663 Total:3.7430 || lr:0.000010 || timer: 0.3040 sec.
iter 144300 || ARM_L Loss: 0.4215 ARM_C Loss: 1.1474 ODM_L Loss: 0.5829 ODM_C Loss: 0.9487 Total:3.1004 || lr:0.000010 || timer: 0.3204 sec.
iter 144400 || ARM_L Loss: 0.5301 ARM_C Loss: 1.0183 ODM_L Loss: 0.5057 ODM_C Loss: 1.0419 Total:3.0961 || lr:0.000010 || timer: 0.3057 sec.
iter 144500 || ARM_L Loss: 0.4612 ARM_C Loss: 0.9963 ODM_L Loss: 0.5474 ODM_C Loss: 1.0127 Total:3.0176 || lr:0.000010 || timer: 0.3360 sec.
iter 144600 || ARM_L Loss: 0.3139 ARM_C Loss: 0.8496 ODM_L Loss: 0.3732 ODM_C Loss: 0.7276 Total:2.2642 || lr:0.000010 || timer: 0.3576 sec.
iter 144700 || ARM_L Loss: 0.3847 ARM_C Loss: 1.0245 ODM_L Loss: 0.5808 ODM_C Loss: 1.0684 Total:3.0584 || lr:0.000010 || timer: 0.2983 sec.
iter 144800 || ARM_L Loss: 0.3007 ARM_C Loss: 0.8771 ODM_L Loss: 0.4125 ODM_C Loss: 0.8473 Total:2.4377 || lr:0.000010 || timer: 0.2879 sec.
iter 144900 || ARM_L Loss: 0.4158 ARM_C Loss: 1.1058 ODM_L Loss: 0.6048 ODM_C Loss: 0.8606 Total:2.9869 || lr:0.000010 || timer: 0.3134 sec.
iter 145000 || ARM_L Loss: 0.5695 ARM_C Loss: 1.0737 ODM_L Loss: 0.5737 ODM_C Loss: 0.9743 Total:3.1912 || lr:0.000010 || timer: 0.2991 sec.
iter 145100 || ARM_L Loss: 0.4996 ARM_C Loss: 1.0569 ODM_L Loss: 0.4607 ODM_C Loss: 1.0590 Total:3.0761 || lr:0.000010 || timer: 0.3017 sec.
iter 145200 || ARM_L Loss: 0.4368 ARM_C Loss: 1.1044 ODM_L Loss: 0.5406 ODM_C Loss: 0.9580 Total:3.0398 || lr:0.000010 || timer: 0.3207 sec.
iter 145300 || ARM_L Loss: 0.4457 ARM_C Loss: 1.1232 ODM_L Loss: 0.5401 ODM_C Loss: 1.0380 Total:3.1469 || lr:0.000010 || timer: 0.3080 sec.
iter 145400 || ARM_L Loss: 0.4801 ARM_C Loss: 1.2466 ODM_L Loss: 0.5642 ODM_C Loss: 1.0717 Total:3.3626 || lr:0.000010 || timer: 0.3147 sec.
iter 145500 || ARM_L Loss: 0.5113 ARM_C Loss: 1.0814 ODM_L Loss: 0.6430 ODM_C Loss: 1.0733 Total:3.3089 || lr:0.000010 || timer: 0.3366 sec.
iter 145600 || ARM_L Loss: 0.3539 ARM_C Loss: 1.0216 ODM_L Loss: 0.5393 ODM_C Loss: 1.1781 Total:3.0929 || lr:0.000010 || timer: 0.2883 sec.
iter 145700 || ARM_L Loss: 0.4188 ARM_C Loss: 1.1522 ODM_L Loss: 0.6127 ODM_C Loss: 1.1044 Total:3.2880 || lr:0.000010 || timer: 0.3366 sec.
iter 145800 || ARM_L Loss: 0.4296 ARM_C Loss: 1.0941 ODM_L Loss: 0.6007 ODM_C Loss: 1.0928 Total:3.2173 || lr:0.000010 || timer: 0.3524 sec.
iter 145900 || ARM_L Loss: 0.5785 ARM_C Loss: 1.3612 ODM_L Loss: 0.7256 ODM_C Loss: 1.5276 Total:4.1929 || lr:0.000010 || timer: 0.3299 sec.
iter 146000 || ARM_L Loss: 0.5440 ARM_C Loss: 1.3565 ODM_L Loss: 0.5822 ODM_C Loss: 1.2199 Total:3.7026 || lr:0.000010 || timer: 0.3189 sec.
iter 146100 || ARM_L Loss: 0.4346 ARM_C Loss: 1.1071 ODM_L Loss: 0.5342 ODM_C Loss: 1.0035 Total:3.0794 || lr:0.000010 || timer: 0.2938 sec.
iter 146200 || ARM_L Loss: 0.3385 ARM_C Loss: 0.9517 ODM_L Loss: 0.4924 ODM_C Loss: 0.8542 Total:2.6368 || lr:0.000010 || timer: 0.2883 sec.
iter 146300 || ARM_L Loss: 0.4551 ARM_C Loss: 1.1158 ODM_L Loss: 0.5308 ODM_C Loss: 1.0899 Total:3.1916 || lr:0.000010 || timer: 0.3014 sec.
iter 146400 || ARM_L Loss: 0.4558 ARM_C Loss: 1.2095 ODM_L Loss: 0.4936 ODM_C Loss: 1.0140 Total:3.1729 || lr:0.000010 || timer: 0.3082 sec.
iter 146500 || ARM_L Loss: 0.4944 ARM_C Loss: 1.0344 ODM_L Loss: 0.5843 ODM_C Loss: 1.2007 Total:3.3139 || lr:0.000010 || timer: 0.3110 sec.
iter 146600 || ARM_L Loss: 0.5212 ARM_C Loss: 1.2149 ODM_L Loss: 0.5904 ODM_C Loss: 1.0150 Total:3.3416 || lr:0.000010 || timer: 0.3358 sec.
iter 146700 || ARM_L Loss: 0.5299 ARM_C Loss: 1.1140 ODM_L Loss: 0.6351 ODM_C Loss: 1.0141 Total:3.2930 || lr:0.000010 || timer: 0.3238 sec.
iter 146800 || ARM_L Loss: 0.4562 ARM_C Loss: 1.0305 ODM_L Loss: 0.5559 ODM_C Loss: 1.0375 Total:3.0801 || lr:0.000010 || timer: 0.3217 sec.
iter 146900 || ARM_L Loss: 0.4432 ARM_C Loss: 0.9928 ODM_L Loss: 0.5939 ODM_C Loss: 1.0053 Total:3.0352 || lr:0.000010 || timer: 0.3486 sec.
iter 147000 || ARM_L Loss: 0.5200 ARM_C Loss: 1.0363 ODM_L Loss: 0.6434 ODM_C Loss: 1.1900 Total:3.3896 || lr:0.000010 || timer: 0.3411 sec.
iter 147100 || ARM_L Loss: 0.4176 ARM_C Loss: 1.0821 ODM_L Loss: 0.5656 ODM_C Loss: 0.9389 Total:3.0043 || lr:0.000010 || timer: 0.2999 sec.
iter 147200 || ARM_L Loss: 0.5762 ARM_C Loss: 1.0930 ODM_L Loss: 0.5859 ODM_C Loss: 0.9058 Total:3.1608 || lr:0.000010 || timer: 0.3103 sec.
iter 147300 || ARM_L Loss: 0.3617 ARM_C Loss: 0.9299 ODM_L Loss: 0.4460 ODM_C Loss: 0.8014 Total:2.5390 || lr:0.000010 || timer: 0.3069 sec.
iter 147400 || ARM_L Loss: 0.5125 ARM_C Loss: 1.1187 ODM_L Loss: 0.5393 ODM_C Loss: 0.9419 Total:3.1124 || lr:0.000010 || timer: 0.3145 sec.
iter 147500 || ARM_L Loss: 0.4703 ARM_C Loss: 0.8981 ODM_L Loss: 0.5039 ODM_C Loss: 0.8797 Total:2.7519 || lr:0.000010 || timer: 0.3187 sec.
iter 147600 || ARM_L Loss: 0.3674 ARM_C Loss: 1.0790 ODM_L Loss: 0.4611 ODM_C Loss: 0.9320 Total:2.8394 || lr:0.000010 || timer: 0.3085 sec.
iter 147700 || ARM_L Loss: 0.3434 ARM_C Loss: 0.8980 ODM_L Loss: 0.5623 ODM_C Loss: 0.9023 Total:2.7061 || lr:0.000010 || timer: 0.3082 sec.
iter 147800 || ARM_L Loss: 0.3580 ARM_C Loss: 1.0217 ODM_L Loss: 0.4918 ODM_C Loss: 0.9684 Total:2.8399 || lr:0.000010 || timer: 0.3097 sec.
iter 147900 || ARM_L Loss: 0.4248 ARM_C Loss: 1.0831 ODM_L Loss: 0.4909 ODM_C Loss: 0.9838 Total:2.9826 || lr:0.000010 || timer: 0.3010 sec.
iter 148000 || ARM_L Loss: 0.3422 ARM_C Loss: 0.9125 ODM_L Loss: 0.5155 ODM_C Loss: 0.8517 Total:2.6219 || lr:0.000010 || Saving state, iter: 148000
timer: 0.3044 sec.
iter 148100 || ARM_L Loss: 0.4295 ARM_C Loss: 1.0903 ODM_L Loss: 0.5444 ODM_C Loss: 0.8406 Total:2.9049 || lr:0.000010 || timer: 0.3116 sec.
iter 148200 || ARM_L Loss: 0.2560 ARM_C Loss: 0.7250 ODM_L Loss: 0.3813 ODM_C Loss: 0.9219 Total:2.2842 || lr:0.000010 || timer: 0.3433 sec.
iter 148300 || ARM_L Loss: 0.4133 ARM_C Loss: 1.0237 ODM_L Loss: 0.5405 ODM_C Loss: 0.9960 Total:2.9736 || lr:0.000010 || timer: 0.3308 sec.
iter 148400 || ARM_L Loss: 0.4316 ARM_C Loss: 0.9325 ODM_L Loss: 0.5487 ODM_C Loss: 0.8955 Total:2.8083 || lr:0.000010 || timer: 0.3234 sec.
iter 148500 || ARM_L Loss: 0.4649 ARM_C Loss: 1.1798 ODM_L Loss: 0.5539 ODM_C Loss: 0.9510 Total:3.1496 || lr:0.000010 || timer: 0.3357 sec.
iter 148600 || ARM_L Loss: 0.4311 ARM_C Loss: 0.9809 ODM_L Loss: 0.4910 ODM_C Loss: 0.8186 Total:2.7216 || lr:0.000010 || timer: 0.3016 sec.
iter 148700 || ARM_L Loss: 0.3175 ARM_C Loss: 0.8332 ODM_L Loss: 0.4910 ODM_C Loss: 0.8277 Total:2.4695 || lr:0.000010 || timer: 0.3606 sec.
iter 148800 || ARM_L Loss: 0.4604 ARM_C Loss: 1.0705 ODM_L Loss: 0.5727 ODM_C Loss: 1.0602 Total:3.1638 || lr:0.000010 || timer: 0.3114 sec.
iter 148900 || ARM_L Loss: 0.4065 ARM_C Loss: 1.1465 ODM_L Loss: 0.5408 ODM_C Loss: 0.9570 Total:3.0508 || lr:0.000010 || timer: 0.3651 sec.
iter 149000 || ARM_L Loss: 0.4755 ARM_C Loss: 0.9900 ODM_L Loss: 0.5889 ODM_C Loss: 0.9650 Total:3.0193 || lr:0.000010 || timer: 0.3075 sec.
iter 149100 || ARM_L Loss: 0.5768 ARM_C Loss: 1.1649 ODM_L Loss: 0.6122 ODM_C Loss: 0.9601 Total:3.3140 || lr:0.000010 || timer: 0.3064 sec.
iter 149200 || ARM_L Loss: 0.2938 ARM_C Loss: 1.0047 ODM_L Loss: 0.4380 ODM_C Loss: 0.9768 Total:2.7132 || lr:0.000010 || timer: 0.3001 sec.
iter 149300 || ARM_L Loss: 0.4824 ARM_C Loss: 1.1330 ODM_L Loss: 0.5904 ODM_C Loss: 0.9344 Total:3.1403 || lr:0.000010 || timer: 0.3100 sec.
iter 149400 || ARM_L Loss: 0.3633 ARM_C Loss: 0.8202 ODM_L Loss: 0.4883 ODM_C Loss: 0.8902 Total:2.5620 || lr:0.000010 || timer: 0.3384 sec.
iter 149500 || ARM_L Loss: 0.3491 ARM_C Loss: 0.8167 ODM_L Loss: 0.4223 ODM_C Loss: 0.9489 Total:2.5371 || lr:0.000010 || timer: 0.3250 sec.
iter 149600 || ARM_L Loss: 0.3754 ARM_C Loss: 0.9628 ODM_L Loss: 0.5013 ODM_C Loss: 0.8863 Total:2.7258 || lr:0.000010 || timer: 0.3115 sec.
iter 149700 || ARM_L Loss: 0.3865 ARM_C Loss: 0.9550 ODM_L Loss: 0.5648 ODM_C Loss: 1.0784 Total:2.9846 || lr:0.000010 || timer: 0.2986 sec.
iter 149800 || ARM_L Loss: 0.2574 ARM_C Loss: 0.9753 ODM_L Loss: 0.4373 ODM_C Loss: 0.9731 Total:2.6432 || lr:0.000010 || timer: 0.3167 sec.
iter 149900 || ARM_L Loss: 0.5589 ARM_C Loss: 1.1615 ODM_L Loss: 0.5991 ODM_C Loss: 1.2562 Total:3.5758 || lr:0.000010 || timer: 0.3224 sec.
iter 150000 || ARM_L Loss: 0.8031 ARM_C Loss: 1.6126 ODM_L Loss: 0.7624 ODM_C Loss: 1.1678 Total:4.3459 || lr:0.000010 || timer: 0.3400 sec.
iter 150100 || ARM_L Loss: 0.4705 ARM_C Loss: 1.2793 ODM_L Loss: 0.5448 ODM_C Loss: 1.1356 Total:3.4302 || lr:0.000010 || timer: 0.3036 sec.
iter 150200 || ARM_L Loss: 0.5001 ARM_C Loss: 1.1490 ODM_L Loss: 0.5401 ODM_C Loss: 1.0323 Total:3.2215 || lr:0.000010 || timer: 0.2958 sec.
iter 150300 || ARM_L Loss: 0.5320 ARM_C Loss: 1.3642 ODM_L Loss: 0.5854 ODM_C Loss: 1.2348 Total:3.7164 || lr:0.000010 || timer: 0.3397 sec.
iter 150400 || ARM_L Loss: 0.4527 ARM_C Loss: 1.0097 ODM_L Loss: 0.5844 ODM_C Loss: 0.9339 Total:2.9807 || lr:0.000010 || timer: 0.3030 sec.
iter 150500 || ARM_L Loss: 0.3165 ARM_C Loss: 0.9712 ODM_L Loss: 0.4134 ODM_C Loss: 0.8191 Total:2.5202 || lr:0.000010 || timer: 0.3268 sec.
iter 150600 || ARM_L Loss: 0.3236 ARM_C Loss: 0.9924 ODM_L Loss: 0.5295 ODM_C Loss: 0.9999 Total:2.8455 || lr:0.000010 || timer: 0.3160 sec.
iter 150700 || ARM_L Loss: 0.3572 ARM_C Loss: 0.8333 ODM_L Loss: 0.4995 ODM_C Loss: 0.8699 Total:2.5599 || lr:0.000010 || timer: 0.3258 sec.
iter 150800 || ARM_L Loss: 0.3235 ARM_C Loss: 0.8807 ODM_L Loss: 0.4476 ODM_C Loss: 0.9283 Total:2.5800 || lr:0.000010 || timer: 0.3257 sec.
iter 150900 || ARM_L Loss: 0.5049 ARM_C Loss: 1.1444 ODM_L Loss: 0.7084 ODM_C Loss: 1.0608 Total:3.4184 || lr:0.000010 || timer: 0.3127 sec.
iter 151000 || ARM_L Loss: 0.3925 ARM_C Loss: 1.0903 ODM_L Loss: 0.4776 ODM_C Loss: 0.9448 Total:2.9052 || lr:0.000010 || timer: 0.3029 sec.
iter 151100 || ARM_L Loss: 0.3285 ARM_C Loss: 0.9158 ODM_L Loss: 0.5169 ODM_C Loss: 1.0008 Total:2.7619 || lr:0.000010 || timer: 0.3506 sec.
iter 151200 || ARM_L Loss: 0.4082 ARM_C Loss: 0.8519 ODM_L Loss: 0.4092 ODM_C Loss: 0.8637 Total:2.5329 || lr:0.000010 || timer: 0.2890 sec.
iter 151300 || ARM_L Loss: 0.5189 ARM_C Loss: 1.1749 ODM_L Loss: 0.5890 ODM_C Loss: 1.1874 Total:3.4701 || lr:0.000010 || timer: 0.3152 sec.
iter 151400 || ARM_L Loss: 0.4463 ARM_C Loss: 0.9239 ODM_L Loss: 0.5949 ODM_C Loss: 1.0158 Total:2.9810 || lr:0.000010 || timer: 0.3291 sec.
iter 151500 || ARM_L Loss: 0.4301 ARM_C Loss: 1.0419 ODM_L Loss: 0.5424 ODM_C Loss: 1.0372 Total:3.0515 || lr:0.000010 || timer: 0.3051 sec.
iter 151600 || ARM_L Loss: 0.5287 ARM_C Loss: 1.1982 ODM_L Loss: 0.5295 ODM_C Loss: 1.3861 Total:3.6424 || lr:0.000010 || timer: 0.3344 sec.
iter 151700 || ARM_L Loss: 0.3655 ARM_C Loss: 1.0699 ODM_L Loss: 0.4620 ODM_C Loss: 1.0837 Total:2.9811 || lr:0.000010 || timer: 0.3200 sec.
iter 151800 || ARM_L Loss: 0.4572 ARM_C Loss: 1.1996 ODM_L Loss: 0.5676 ODM_C Loss: 0.9538 Total:3.1783 || lr:0.000010 || timer: 0.3029 sec.
iter 151900 || ARM_L Loss: 0.3988 ARM_C Loss: 1.1583 ODM_L Loss: 0.4510 ODM_C Loss: 0.9037 Total:2.9118 || lr:0.000010 || timer: 0.3241 sec.
iter 152000 || ARM_L Loss: 0.4007 ARM_C Loss: 0.8931 ODM_L Loss: 0.4723 ODM_C Loss: 0.9214 Total:2.6876 || lr:0.000010 || Saving state, iter: 152000
timer: 0.3063 sec.
iter 152100 || ARM_L Loss: 0.4527 ARM_C Loss: 1.0534 ODM_L Loss: 0.5543 ODM_C Loss: 1.1099 Total:3.1702 || lr:0.000010 || timer: 0.3190 sec.
iter 152200 || ARM_L Loss: 0.3715 ARM_C Loss: 1.0095 ODM_L Loss: 0.4212 ODM_C Loss: 0.8497 Total:2.6518 || lr:0.000010 || timer: 0.3176 sec.
iter 152300 || ARM_L Loss: 0.7694 ARM_C Loss: 1.2157 ODM_L Loss: 0.6865 ODM_C Loss: 1.0097 Total:3.6814 || lr:0.000010 || timer: 0.3364 sec.
iter 152400 || ARM_L Loss: 0.4996 ARM_C Loss: 1.0013 ODM_L Loss: 0.5659 ODM_C Loss: 0.9021 Total:2.9689 || lr:0.000010 || timer: 0.3403 sec.
iter 152500 || ARM_L Loss: 0.5119 ARM_C Loss: 0.9319 ODM_L Loss: 0.5396 ODM_C Loss: 1.0845 Total:3.0680 || lr:0.000010 || timer: 0.3023 sec.
iter 152600 || ARM_L Loss: 0.4019 ARM_C Loss: 0.9275 ODM_L Loss: 0.5160 ODM_C Loss: 0.8811 Total:2.7266 || lr:0.000010 || timer: 0.3185 sec.
iter 152700 || ARM_L Loss: 0.2014 ARM_C Loss: 0.8433 ODM_L Loss: 0.4111 ODM_C Loss: 1.1244 Total:2.5802 || lr:0.000010 || timer: 0.2928 sec.
iter 152800 || ARM_L Loss: 0.4563 ARM_C Loss: 0.9628 ODM_L Loss: 0.4831 ODM_C Loss: 1.1433 Total:3.0455 || lr:0.000010 || timer: 0.3018 sec.
iter 152900 || ARM_L Loss: 0.5060 ARM_C Loss: 1.1016 ODM_L Loss: 0.5840 ODM_C Loss: 1.1250 Total:3.3166 || lr:0.000010 || timer: 0.3210 sec.
iter 153000 || ARM_L Loss: 0.4774 ARM_C Loss: 1.1244 ODM_L Loss: 0.5090 ODM_C Loss: 0.9673 Total:3.0781 || lr:0.000010 || timer: 0.2992 sec.
iter 153100 || ARM_L Loss: 0.2569 ARM_C Loss: 1.0370 ODM_L Loss: 0.4121 ODM_C Loss: 0.8433 Total:2.5493 || lr:0.000010 || timer: 0.3027 sec.
iter 153200 || ARM_L Loss: 0.5603 ARM_C Loss: 1.2497 ODM_L Loss: 0.6524 ODM_C Loss: 1.0268 Total:3.4893 || lr:0.000010 || timer: 0.3123 sec.
iter 153300 || ARM_L Loss: 0.5951 ARM_C Loss: 1.1769 ODM_L Loss: 0.7204 ODM_C Loss: 1.0542 Total:3.5466 || lr:0.000010 || timer: 0.3204 sec.
iter 153400 || ARM_L Loss: 0.3936 ARM_C Loss: 0.8718 ODM_L Loss: 0.5012 ODM_C Loss: 0.9601 Total:2.7267 || lr:0.000010 || timer: 0.3101 sec.
iter 153500 || ARM_L Loss: 0.3714 ARM_C Loss: 1.0658 ODM_L Loss: 0.5059 ODM_C Loss: 0.9983 Total:2.9414 || lr:0.000010 || timer: 0.2879 sec.
iter 153600 || ARM_L Loss: 0.5001 ARM_C Loss: 1.1767 ODM_L Loss: 0.6473 ODM_C Loss: 0.9170 Total:3.2410 || lr:0.000010 || timer: 0.3144 sec.
iter 153700 || ARM_L Loss: 0.5581 ARM_C Loss: 1.1664 ODM_L Loss: 0.5795 ODM_C Loss: 1.2185 Total:3.5224 || lr:0.000010 || timer: 0.2988 sec.
iter 153800 || ARM_L Loss: 0.5374 ARM_C Loss: 1.0972 ODM_L Loss: 0.5935 ODM_C Loss: 0.9408 Total:3.1689 || lr:0.000010 || timer: 0.3107 sec.
iter 153900 || ARM_L Loss: 0.4327 ARM_C Loss: 0.9696 ODM_L Loss: 0.6357 ODM_C Loss: 0.9837 Total:3.0216 || lr:0.000010 || timer: 0.3290 sec.
iter 154000 || ARM_L Loss: 0.3354 ARM_C Loss: 1.0022 ODM_L Loss: 0.4239 ODM_C Loss: 0.7952 Total:2.5566 || lr:0.000010 || timer: 0.3355 sec.
iter 154100 || ARM_L Loss: 0.3761 ARM_C Loss: 0.9944 ODM_L Loss: 0.5080 ODM_C Loss: 1.0631 Total:2.9416 || lr:0.000010 || timer: 0.2977 sec.
iter 154200 || ARM_L Loss: 0.3544 ARM_C Loss: 1.0435 ODM_L Loss: 0.4575 ODM_C Loss: 1.1203 Total:2.9756 || lr:0.000010 || timer: 0.3290 sec.
