iter 80000 || ARM_L Loss: 2.2328 ARM_C Loss: 4.4933 ODM_L Loss: 1.9139 ODM_C Loss: 12.0604 Total:20.7004 || lr:0.000100 || Saving state, iter: 80000
iter 108200 || ARM_L Loss: 0.9340 ARM_C Loss: 1.7161 ODM_L Loss: 0.7954 ODM_C Loss: 1.0740 Total:4.5194 || lr:0.000010 || timer: 0.5825 sec.
iter 108300 || ARM_L Loss: 1.0947 ARM_C Loss: 1.8824 ODM_L Loss: 0.8237 ODM_C Loss: 1.1141 Total:4.9150 || lr:0.000010 || timer: 0.4592 sec.
iter 108400 || ARM_L Loss: 0.7034 ARM_C Loss: 1.4708 ODM_L Loss: 0.7140 ODM_C Loss: 0.8372 Total:3.7254 || lr:0.000010 || timer: 0.4853 sec.
iter 108500 || ARM_L Loss: 1.0579 ARM_C Loss: 2.0404 ODM_L Loss: 0.9719 ODM_C Loss: 1.4006 Total:5.4709 || lr:0.000010 || timer: 0.4512 sec.
iter 108600 || ARM_L Loss: 0.7175 ARM_C Loss: 1.7170 ODM_L Loss: 0.7312 ODM_C Loss: 1.0718 Total:4.2375 || lr:0.000010 || timer: 0.5082 sec.
iter 108700 || ARM_L Loss: 0.7073 ARM_C Loss: 1.6349 ODM_L Loss: 0.6193 ODM_C Loss: 1.0110 Total:3.9725 || lr:0.000010 || timer: 0.4801 sec.
iter 108800 || ARM_L Loss: 0.9128 ARM_C Loss: 1.8239 ODM_L Loss: 0.8834 ODM_C Loss: 1.1966 Total:4.8167 || lr:0.000010 || timer: 0.4342 sec.
iter 108900 || ARM_L Loss: 0.9590 ARM_C Loss: 1.7759 ODM_L Loss: 0.8868 ODM_C Loss: 1.3977 Total:5.0194 || lr:0.000010 || timer: 0.4518 sec.
iter 109000 || ARM_L Loss: 1.1059 ARM_C Loss: 1.8539 ODM_L Loss: 0.8874 ODM_C Loss: 1.3910 Total:5.2382 || lr:0.000010 || timer: 0.4434 sec.
iter 109100 || ARM_L Loss: 0.8326 ARM_C Loss: 1.8144 ODM_L Loss: 0.8238 ODM_C Loss: 1.2780 Total:4.7488 || lr:0.000010 || timer: 0.4265 sec.
iter 109200 || ARM_L Loss: 0.9897 ARM_C Loss: 2.0715 ODM_L Loss: 0.8847 ODM_C Loss: 1.1894 Total:5.1352 || lr:0.000010 || timer: 0.4403 sec.
iter 109300 || ARM_L Loss: 0.8849 ARM_C Loss: 1.9067 ODM_L Loss: 0.7572 ODM_C Loss: 1.5070 Total:5.0558 || lr:0.000010 || timer: 0.4542 sec.
iter 109400 || ARM_L Loss: 1.0381 ARM_C Loss: 1.8315 ODM_L Loss: 0.6632 ODM_C Loss: 1.0277 Total:4.5605 || lr:0.000010 || timer: 0.4499 sec.
iter 109500 || ARM_L Loss: 0.6062 ARM_C Loss: 1.3836 ODM_L Loss: 0.5623 ODM_C Loss: 1.0234 Total:3.5755 || lr:0.000010 || timer: 0.4594 sec.
iter 109600 || ARM_L Loss: 0.8179 ARM_C Loss: 1.4735 ODM_L Loss: 0.6909 ODM_C Loss: 0.8464 Total:3.8287 || lr:0.000010 || timer: 0.4629 sec.
iter 109700 || ARM_L Loss: 0.9265 ARM_C Loss: 1.6773 ODM_L Loss: 0.9042 ODM_C Loss: 1.1419 Total:4.6499 || lr:0.000010 || timer: 0.4326 sec.
iter 109800 || ARM_L Loss: 0.6760 ARM_C Loss: 1.6223 ODM_L Loss: 0.7456 ODM_C Loss: 1.0744 Total:4.1183 || lr:0.000010 || timer: 0.4339 sec.
iter 109900 || ARM_L Loss: 1.1868 ARM_C Loss: 1.7061 ODM_L Loss: 0.9717 ODM_C Loss: 1.5225 Total:5.3871 || lr:0.000010 || timer: 0.4527 sec.
iter 110000 || ARM_L Loss: 0.9456 ARM_C Loss: 1.7560 ODM_L Loss: 0.7286 ODM_C Loss: 1.3060 Total:4.7362 || lr:0.000010 || timer: 0.4240 sec.
iter 110100 || ARM_L Loss: 0.7744 ARM_C Loss: 1.6505 ODM_L Loss: 0.9596 ODM_C Loss: 1.2014 Total:4.5859 || lr:0.000010 || timer: 0.4582 sec.
iter 110200 || ARM_L Loss: 1.0087 ARM_C Loss: 1.6056 ODM_L Loss: 0.7270 ODM_C Loss: 1.2876 Total:4.6290 || lr:0.000010 || timer: 0.4747 sec.
iter 110300 || ARM_L Loss: 0.9160 ARM_C Loss: 1.7267 ODM_L Loss: 0.7607 ODM_C Loss: 1.0437 Total:4.4471 || lr:0.000010 || timer: 0.4801 sec.
iter 110400 || ARM_L Loss: 0.8399 ARM_C Loss: 1.5484 ODM_L Loss: 0.7629 ODM_C Loss: 1.0954 Total:4.2465 || lr:0.000010 || timer: 0.4749 sec.
iter 110500 || ARM_L Loss: 0.8345 ARM_C Loss: 1.6492 ODM_L Loss: 0.7592 ODM_C Loss: 1.2366 Total:4.4796 || lr:0.000010 || timer: 0.4728 sec.
iter 110600 || ARM_L Loss: 0.7499 ARM_C Loss: 1.7935 ODM_L Loss: 0.6600 ODM_C Loss: 1.0352 Total:4.2385 || lr:0.000010 || timer: 0.4453 sec.
iter 110700 || ARM_L Loss: 0.7274 ARM_C Loss: 1.6000 ODM_L Loss: 0.5912 ODM_C Loss: 0.9354 Total:3.8539 || lr:0.000010 || timer: 0.4845 sec.
iter 110800 || ARM_L Loss: 0.7813 ARM_C Loss: 1.8442 ODM_L Loss: 0.8079 ODM_C Loss: 1.3668 Total:4.8003 || lr:0.000010 || timer: 0.4624 sec.
iter 110900 || ARM_L Loss: 0.8078 ARM_C Loss: 1.4207 ODM_L Loss: 0.7441 ODM_C Loss: 1.2924 Total:4.2650 || lr:0.000010 || timer: 0.4599 sec.
iter 111000 || ARM_L Loss: 0.8971 ARM_C Loss: 1.6463 ODM_L Loss: 0.6870 ODM_C Loss: 1.0665 Total:4.2969 || lr:0.000010 || timer: 0.4679 sec.
iter 111100 || ARM_L Loss: 0.6678 ARM_C Loss: 1.7444 ODM_L Loss: 0.7584 ODM_C Loss: 1.2568 Total:4.4274 || lr:0.000010 || timer: 0.4871 sec.
iter 111200 || ARM_L Loss: 0.7746 ARM_C Loss: 1.4742 ODM_L Loss: 0.5083 ODM_C Loss: 0.8478 Total:3.6050 || lr:0.000010 || timer: 0.4290 sec.
iter 111300 || ARM_L Loss: 1.2030 ARM_C Loss: 1.8212 ODM_L Loss: 1.0214 ODM_C Loss: 1.2196 Total:5.2652 || lr:0.000010 || timer: 0.4952 sec.
iter 111400 || ARM_L Loss: 1.0220 ARM_C Loss: 1.7433 ODM_L Loss: 0.9198 ODM_C Loss: 1.4318 Total:5.1169 || lr:0.000010 || timer: 0.4523 sec.
iter 111500 || ARM_L Loss: 0.8653 ARM_C Loss: 1.5005 ODM_L Loss: 0.5097 ODM_C Loss: 0.8290 Total:3.7044 || lr:0.000010 || timer: 0.4701 sec.
iter 111600 || ARM_L Loss: 0.7791 ARM_C Loss: 1.4077 ODM_L Loss: 0.6582 ODM_C Loss: 1.2431 Total:4.0882 || lr:0.000010 || timer: 0.4372 sec.
iter 111700 || ARM_L Loss: 0.5311 ARM_C Loss: 1.4705 ODM_L Loss: 0.5519 ODM_C Loss: 0.8793 Total:3.4329 || lr:0.000010 || timer: 0.4300 sec.
iter 111800 || ARM_L Loss: 0.9563 ARM_C Loss: 1.7586 ODM_L Loss: 0.8961 ODM_C Loss: 1.2854 Total:4.8964 || lr:0.000010 || timer: 0.4423 sec.
iter 111900 || ARM_L Loss: 0.6296 ARM_C Loss: 1.6271 ODM_L Loss: 0.7152 ODM_C Loss: 1.0824 Total:4.0544 || lr:0.000010 || timer: 0.4498 sec.
iter 112000 || ARM_L Loss: 0.5836 ARM_C Loss: 1.4880 ODM_L Loss: 0.6653 ODM_C Loss: 1.0902 Total:3.8272 || lr:0.000010 || Saving state, iter: 112000
timer: 0.4810 sec.
iter 112100 || ARM_L Loss: 0.7864 ARM_C Loss: 1.8465 ODM_L Loss: 0.6143 ODM_C Loss: 1.0024 Total:4.2497 || lr:0.000010 || timer: 0.4539 sec.
iter 112200 || ARM_L Loss: 1.0527 ARM_C Loss: 1.9826 ODM_L Loss: 0.8840 ODM_C Loss: 1.3780 Total:5.2973 || lr:0.000010 || timer: 0.4548 sec.
iter 112300 || ARM_L Loss: 0.8170 ARM_C Loss: 1.7492 ODM_L Loss: 0.8969 ODM_C Loss: 1.0279 Total:4.4911 || lr:0.000010 || timer: 0.4469 sec.
iter 112400 || ARM_L Loss: 1.0157 ARM_C Loss: 1.5770 ODM_L Loss: 0.7171 ODM_C Loss: 1.1005 Total:4.4103 || lr:0.000010 || timer: 0.4531 sec.
iter 112500 || ARM_L Loss: 0.6440 ARM_C Loss: 1.3383 ODM_L Loss: 0.7167 ODM_C Loss: 1.0229 Total:3.7218 || lr:0.000010 || timer: 0.4435 sec.
iter 112600 || ARM_L Loss: 1.1018 ARM_C Loss: 1.8279 ODM_L Loss: 0.6583 ODM_C Loss: 1.1296 Total:4.7176 || lr:0.000010 || timer: 0.4903 sec.
iter 112700 || ARM_L Loss: 1.0306 ARM_C Loss: 1.8425 ODM_L Loss: 0.6818 ODM_C Loss: 0.9682 Total:4.5231 || lr:0.000010 || timer: 0.4644 sec.
iter 112800 || ARM_L Loss: 0.9289 ARM_C Loss: 1.6940 ODM_L Loss: 0.8664 ODM_C Loss: 1.1144 Total:4.6038 || lr:0.000010 || timer: 0.4502 sec.
iter 112900 || ARM_L Loss: 0.6861 ARM_C Loss: 1.5525 ODM_L Loss: 0.9052 ODM_C Loss: 1.0344 Total:4.1782 || lr:0.000010 || timer: 0.4573 sec.
iter 113000 || ARM_L Loss: 1.2020 ARM_C Loss: 2.1491 ODM_L Loss: 0.8361 ODM_C Loss: 1.3147 Total:5.5018 || lr:0.000010 || timer: 0.4197 sec.
iter 113100 || ARM_L Loss: 0.7459 ARM_C Loss: 1.7490 ODM_L Loss: 0.5542 ODM_C Loss: 1.1354 Total:4.1844 || lr:0.000010 || timer: 0.4972 sec.
iter 113200 || ARM_L Loss: 1.1649 ARM_C Loss: 1.9649 ODM_L Loss: 0.9658 ODM_C Loss: 1.3798 Total:5.4754 || lr:0.000010 || timer: 0.4878 sec.
iter 113300 || ARM_L Loss: 1.0444 ARM_C Loss: 1.7867 ODM_L Loss: 0.8595 ODM_C Loss: 1.1610 Total:4.8516 || lr:0.000010 || timer: 0.4564 sec.
iter 113400 || ARM_L Loss: 0.9865 ARM_C Loss: 1.8057 ODM_L Loss: 0.7212 ODM_C Loss: 1.2354 Total:4.7487 || lr:0.000010 || timer: 0.4682 sec.
iter 113500 || ARM_L Loss: 0.6746 ARM_C Loss: 1.7678 ODM_L Loss: 0.7302 ODM_C Loss: 1.2310 Total:4.4035 || lr:0.000010 || timer: 0.4425 sec.
iter 113600 || ARM_L Loss: 0.8183 ARM_C Loss: 1.6247 ODM_L Loss: 0.7761 ODM_C Loss: 1.2653 Total:4.4844 || lr:0.000010 || timer: 0.4496 sec.
iter 113700 || ARM_L Loss: 0.9063 ARM_C Loss: 1.8037 ODM_L Loss: 0.7966 ODM_C Loss: 1.1493 Total:4.6558 || lr:0.000010 || timer: 0.4714 sec.
iter 113800 || ARM_L Loss: 1.1336 ARM_C Loss: 1.8029 ODM_L Loss: 0.9855 ODM_C Loss: 1.5199 Total:5.4420 || lr:0.000010 || timer: 0.4567 sec.
iter 113900 || ARM_L Loss: 0.7266 ARM_C Loss: 1.6837 ODM_L Loss: 0.8476 ODM_C Loss: 1.1158 Total:4.3737 || lr:0.000010 || timer: 0.4463 sec.
iter 114000 || ARM_L Loss: 0.9728 ARM_C Loss: 1.9757 ODM_L Loss: 0.8189 ODM_C Loss: 1.4866 Total:5.2540 || lr:0.000010 || timer: 0.4317 sec.
iter 114100 || ARM_L Loss: 0.7839 ARM_C Loss: 1.5182 ODM_L Loss: 0.9516 ODM_C Loss: 1.1420 Total:4.3957 || lr:0.000010 || timer: 0.4726 sec.
iter 114200 || ARM_L Loss: 1.0856 ARM_C Loss: 1.8240 ODM_L Loss: 0.9538 ODM_C Loss: 1.2797 Total:5.1431 || lr:0.000010 || timer: 0.4645 sec.
iter 114300 || ARM_L Loss: 0.6127 ARM_C Loss: 1.4378 ODM_L Loss: 0.7198 ODM_C Loss: 1.1436 Total:3.9139 || lr:0.000010 || timer: 0.4613 sec.
iter 114400 || ARM_L Loss: 1.3028 ARM_C Loss: 1.7612 ODM_L Loss: 0.9779 ODM_C Loss: 1.1664 Total:5.2084 || lr:0.000010 || timer: 0.4501 sec.
iter 114500 || ARM_L Loss: 0.9441 ARM_C Loss: 1.8115 ODM_L Loss: 0.9497 ODM_C Loss: 1.2794 Total:4.9848 || lr:0.000010 || timer: 0.4610 sec.
iter 114600 || ARM_L Loss: 0.9996 ARM_C Loss: 1.7439 ODM_L Loss: 0.6356 ODM_C Loss: 0.9831 Total:4.3622 || lr:0.000010 || timer: 0.4533 sec.
iter 114700 || ARM_L Loss: 1.0608 ARM_C Loss: 1.7918 ODM_L Loss: 0.9764 ODM_C Loss: 1.6128 Total:5.4417 || lr:0.000010 || timer: 0.4434 sec.
iter 114800 || ARM_L Loss: 1.2634 ARM_C Loss: 1.8298 ODM_L Loss: 0.9040 ODM_C Loss: 1.3707 Total:5.3680 || lr:0.000010 || timer: 0.4588 sec.
iter 114900 || ARM_L Loss: 1.2611 ARM_C Loss: 1.9080 ODM_L Loss: 1.0690 ODM_C Loss: 1.3572 Total:5.5952 || lr:0.000010 || timer: 0.4487 sec.
iter 115000 || ARM_L Loss: 1.1114 ARM_C Loss: 1.7868 ODM_L Loss: 0.8790 ODM_C Loss: 1.2583 Total:5.0355 || lr:0.000010 || timer: 0.4548 sec.
iter 115100 || ARM_L Loss: 0.9110 ARM_C Loss: 1.8116 ODM_L Loss: 0.7294 ODM_C Loss: 1.2509 Total:4.7028 || lr:0.000010 || timer: 0.4358 sec.
iter 115200 || ARM_L Loss: 0.9586 ARM_C Loss: 1.7750 ODM_L Loss: 0.8318 ODM_C Loss: 1.2329 Total:4.7983 || lr:0.000010 || timer: 0.4535 sec.
iter 115300 || ARM_L Loss: 0.8453 ARM_C Loss: 1.8241 ODM_L Loss: 0.6827 ODM_C Loss: 1.0436 Total:4.3957 || lr:0.000010 || timer: 0.5171 sec.
iter 115400 || ARM_L Loss: 0.6750 ARM_C Loss: 1.4895 ODM_L Loss: 0.6722 ODM_C Loss: 0.8390 Total:3.6756 || lr:0.000010 || timer: 0.5180 sec.
iter 115500 || ARM_L Loss: 1.1530 ARM_C Loss: 1.9843 ODM_L Loss: 0.9905 ODM_C Loss: 1.1864 Total:5.3142 || lr:0.000010 || timer: 0.4592 sec.
iter 115600 || ARM_L Loss: 0.8494 ARM_C Loss: 1.6297 ODM_L Loss: 0.6686 ODM_C Loss: 1.2422 Total:4.3898 || lr:0.000010 || timer: 0.4419 sec.
iter 115700 || ARM_L Loss: 1.1984 ARM_C Loss: 1.8731 ODM_L Loss: 0.8534 ODM_C Loss: 1.3085 Total:5.2334 || lr:0.000010 || timer: 0.4652 sec.
iter 115800 || ARM_L Loss: 0.6290 ARM_C Loss: 1.4561 ODM_L Loss: 0.6420 ODM_C Loss: 1.0514 Total:3.7785 || lr:0.000010 || timer: 0.4643 sec.
iter 115900 || ARM_L Loss: 0.8913 ARM_C Loss: 2.0980 ODM_L Loss: 0.7826 ODM_C Loss: 1.2380 Total:5.0099 || lr:0.000010 || timer: 0.4635 sec.
iter 116000 || ARM_L Loss: 0.7471 ARM_C Loss: 1.8637 ODM_L Loss: 0.8909 ODM_C Loss: 1.2330 Total:4.7348 || lr:0.000010 || Saving state, iter: 116000
timer: 0.4233 sec.
iter 116100 || ARM_L Loss: 0.9445 ARM_C Loss: 1.6330 ODM_L Loss: 0.7767 ODM_C Loss: 1.1656 Total:4.5199 || lr:0.000010 || timer: 0.4503 sec.
iter 116200 || ARM_L Loss: 1.1806 ARM_C Loss: 1.8819 ODM_L Loss: 0.7268 ODM_C Loss: 1.7897 Total:5.5790 || lr:0.000010 || timer: 0.4868 sec.
iter 116300 || ARM_L Loss: 1.3006 ARM_C Loss: 2.0777 ODM_L Loss: 0.9616 ODM_C Loss: 1.3165 Total:5.6564 || lr:0.000010 || timer: 0.4700 sec.
iter 116400 || ARM_L Loss: 0.9861 ARM_C Loss: 1.8518 ODM_L Loss: 0.6706 ODM_C Loss: 1.0293 Total:4.5377 || lr:0.000010 || timer: 0.4470 sec.
iter 116500 || ARM_L Loss: 0.9480 ARM_C Loss: 1.6384 ODM_L Loss: 0.9617 ODM_C Loss: 1.3921 Total:4.9402 || lr:0.000010 || timer: 0.4540 sec.
iter 116600 || ARM_L Loss: 0.9380 ARM_C Loss: 1.6627 ODM_L Loss: 0.7690 ODM_C Loss: 1.0537 Total:4.4234 || lr:0.000010 || timer: 0.4863 sec.
iter 116700 || ARM_L Loss: 0.9000 ARM_C Loss: 1.5240 ODM_L Loss: 0.8004 ODM_C Loss: 0.9582 Total:4.1826 || lr:0.000010 || timer: 0.4512 sec.
iter 116800 || ARM_L Loss: 0.7998 ARM_C Loss: 1.7015 ODM_L Loss: 0.9000 ODM_C Loss: 1.1527 Total:4.5540 || lr:0.000010 || timer: 0.4783 sec.
iter 116900 || ARM_L Loss: 0.8674 ARM_C Loss: 1.5080 ODM_L Loss: 0.8754 ODM_C Loss: 1.1236 Total:4.3744 || lr:0.000010 || timer: 0.4392 sec.
iter 117000 || ARM_L Loss: 1.2633 ARM_C Loss: 2.0510 ODM_L Loss: 0.9781 ODM_C Loss: 1.5884 Total:5.8807 || lr:0.000010 || timer: 0.4571 sec.
iter 117100 || ARM_L Loss: 0.8050 ARM_C Loss: 1.6556 ODM_L Loss: 0.8466 ODM_C Loss: 1.0099 Total:4.3170 || lr:0.000010 || timer: 0.4415 sec.
iter 117200 || ARM_L Loss: 0.5661 ARM_C Loss: 1.4127 ODM_L Loss: 0.7704 ODM_C Loss: 1.3319 Total:4.0811 || lr:0.000010 || timer: 0.4388 sec.
iter 117300 || ARM_L Loss: 0.7577 ARM_C Loss: 1.4775 ODM_L Loss: 0.9088 ODM_C Loss: 1.1616 Total:4.3057 || lr:0.000010 || timer: 0.4803 sec.
iter 117400 || ARM_L Loss: 0.8916 ARM_C Loss: 2.0983 ODM_L Loss: 0.8087 ODM_C Loss: 1.5451 Total:5.3436 || lr:0.000010 || timer: 0.4714 sec.
iter 117500 || ARM_L Loss: 0.9704 ARM_C Loss: 1.7377 ODM_L Loss: 0.7714 ODM_C Loss: 0.9425 Total:4.4221 || lr:0.000010 || timer: 0.4405 sec.
iter 117600 || ARM_L Loss: 0.7872 ARM_C Loss: 1.6807 ODM_L Loss: 0.6760 ODM_C Loss: 0.9235 Total:4.0674 || lr:0.000010 || timer: 0.4341 sec.
iter 117700 || ARM_L Loss: 1.0586 ARM_C Loss: 1.7496 ODM_L Loss: 0.8830 ODM_C Loss: 1.1631 Total:4.8543 || lr:0.000010 || timer: 0.4254 sec.
iter 117800 || ARM_L Loss: 0.9292 ARM_C Loss: 1.6802 ODM_L Loss: 0.7506 ODM_C Loss: 0.9983 Total:4.3583 || lr:0.000010 || timer: 0.4596 sec.
iter 117900 || ARM_L Loss: 0.6432 ARM_C Loss: 1.4467 ODM_L Loss: 0.6571 ODM_C Loss: 0.8479 Total:3.5949 || lr:0.000010 || timer: 0.4378 sec.
iter 118000 || ARM_L Loss: 1.1108 ARM_C Loss: 1.8490 ODM_L Loss: 0.9756 ODM_C Loss: 1.3193 Total:5.2546 || lr:0.000010 || timer: 0.4664 sec.
iter 118100 || ARM_L Loss: 0.9010 ARM_C Loss: 1.6119 ODM_L Loss: 0.7481 ODM_C Loss: 1.0603 Total:4.3213 || lr:0.000010 || timer: 0.4587 sec.
iter 118200 || ARM_L Loss: 1.1814 ARM_C Loss: 2.0720 ODM_L Loss: 0.9246 ODM_C Loss: 1.4771 Total:5.6551 || lr:0.000010 || timer: 0.4666 sec.
iter 118300 || ARM_L Loss: 0.6484 ARM_C Loss: 1.3721 ODM_L Loss: 0.6610 ODM_C Loss: 0.9296 Total:3.6111 || lr:0.000010 || timer: 0.4900 sec.
iter 118400 || ARM_L Loss: 1.0270 ARM_C Loss: 2.0307 ODM_L Loss: 0.7206 ODM_C Loss: 1.2841 Total:5.0623 || lr:0.000010 || timer: 0.4579 sec.
iter 118500 || ARM_L Loss: 1.1170 ARM_C Loss: 2.0381 ODM_L Loss: 0.7072 ODM_C Loss: 1.3398 Total:5.2022 || lr:0.000010 || timer: 0.4573 sec.
iter 118600 || ARM_L Loss: 0.8342 ARM_C Loss: 1.8196 ODM_L Loss: 0.7104 ODM_C Loss: 1.3213 Total:4.6855 || lr:0.000010 || timer: 0.5002 sec.
iter 118700 || ARM_L Loss: 0.6960 ARM_C Loss: 1.5833 ODM_L Loss: 0.8203 ODM_C Loss: 1.3272 Total:4.4268 || lr:0.000010 || timer: 0.4612 sec.
iter 118800 || ARM_L Loss: 1.0684 ARM_C Loss: 1.8153 ODM_L Loss: 0.8706 ODM_C Loss: 1.4813 Total:5.2356 || lr:0.000010 || timer: 0.4571 sec.
iter 118900 || ARM_L Loss: 0.8859 ARM_C Loss: 1.7540 ODM_L Loss: 0.9428 ODM_C Loss: 1.2297 Total:4.8125 || lr:0.000010 || timer: 0.4585 sec.
iter 119000 || ARM_L Loss: 0.7208 ARM_C Loss: 1.5594 ODM_L Loss: 0.6268 ODM_C Loss: 0.9893 Total:3.8962 || lr:0.000010 || timer: 0.4449 sec.
iter 119100 || ARM_L Loss: 0.7119 ARM_C Loss: 1.5300 ODM_L Loss: 0.7975 ODM_C Loss: 1.1090 Total:4.1485 || lr:0.000010 || timer: 0.4318 sec.
iter 119200 || ARM_L Loss: 0.7384 ARM_C Loss: 1.7242 ODM_L Loss: 0.6999 ODM_C Loss: 1.0716 Total:4.2340 || lr:0.000010 || timer: 0.4463 sec.
iter 119300 || ARM_L Loss: 0.8821 ARM_C Loss: 1.7188 ODM_L Loss: 0.7476 ODM_C Loss: 0.9754 Total:4.3238 || lr:0.000010 || timer: 0.4818 sec.
iter 119400 || ARM_L Loss: 1.3079 ARM_C Loss: 2.0130 ODM_L Loss: 0.9716 ODM_C Loss: 1.1525 Total:5.4449 || lr:0.000010 || timer: 0.4455 sec.
iter 119500 || ARM_L Loss: 0.6861 ARM_C Loss: 1.5488 ODM_L Loss: 0.6651 ODM_C Loss: 0.9664 Total:3.8664 || lr:0.000010 || timer: 0.4521 sec.
iter 119600 || ARM_L Loss: 1.3229 ARM_C Loss: 1.8044 ODM_L Loss: 1.0134 ODM_C Loss: 1.2600 Total:5.4006 || lr:0.000010 || timer: 0.4458 sec.
iter 119700 || ARM_L Loss: 0.8332 ARM_C Loss: 1.7695 ODM_L Loss: 0.8503 ODM_C Loss: 1.0676 Total:4.5206 || lr:0.000010 || timer: 0.4230 sec.
iter 119800 || ARM_L Loss: 1.0856 ARM_C Loss: 1.7528 ODM_L Loss: 0.8928 ODM_C Loss: 1.2473 Total:4.9785 || lr:0.000010 || timer: 0.4542 sec.
iter 119900 || ARM_L Loss: 0.8372 ARM_C Loss: 1.8065 ODM_L Loss: 0.6957 ODM_C Loss: 1.2038 Total:4.5432 || lr:0.000010 || timer: 0.4784 sec.
iter 120000 || ARM_L Loss: 1.0230 ARM_C Loss: 1.6393 ODM_L Loss: 0.8060 ODM_C Loss: 1.1336 Total:4.6019 || lr:0.000001 || Saving state, iter: 120000
timer: 0.4808 sec.
iter 120100 || ARM_L Loss: 0.7212 ARM_C Loss: 1.3744 ODM_L Loss: 0.7141 ODM_C Loss: 1.0661 Total:3.8758 || lr:0.000001 || timer: 0.4685 sec.
iter 120200 || ARM_L Loss: 1.0599 ARM_C Loss: 1.6672 ODM_L Loss: 0.6350 ODM_C Loss: 0.9322 Total:4.2943 || lr:0.000001 || timer: 0.4229 sec.
iter 120300 || ARM_L Loss: 0.6175 ARM_C Loss: 1.3861 ODM_L Loss: 0.5581 ODM_C Loss: 0.9912 Total:3.5529 || lr:0.000001 || timer: 0.4562 sec.
iter 120400 || ARM_L Loss: 0.5993 ARM_C Loss: 1.3566 ODM_L Loss: 0.6789 ODM_C Loss: 1.0968 Total:3.7315 || lr:0.000001 || timer: 0.5040 sec.
iter 120500 || ARM_L Loss: 1.1031 ARM_C Loss: 1.7274 ODM_L Loss: 0.7180 ODM_C Loss: 1.0684 Total:4.6169 || lr:0.000001 || timer: 0.4710 sec.
iter 120600 || ARM_L Loss: 1.2944 ARM_C Loss: 1.8145 ODM_L Loss: 0.8146 ODM_C Loss: 1.2923 Total:5.2159 || lr:0.000001 || timer: 0.4838 sec.
iter 120700 || ARM_L Loss: 1.0424 ARM_C Loss: 1.5910 ODM_L Loss: 0.8221 ODM_C Loss: 1.0321 Total:4.4875 || lr:0.000001 || timer: 0.4480 sec.
iter 120800 || ARM_L Loss: 0.5829 ARM_C Loss: 1.5080 ODM_L Loss: 0.5805 ODM_C Loss: 0.8693 Total:3.5407 || lr:0.000001 || timer: 0.4497 sec.
iter 120900 || ARM_L Loss: 0.7084 ARM_C Loss: 1.7746 ODM_L Loss: 0.7091 ODM_C Loss: 0.9706 Total:4.1627 || lr:0.000001 || timer: 0.4366 sec.
iter 121000 || ARM_L Loss: 0.7050 ARM_C Loss: 1.5208 ODM_L Loss: 0.7136 ODM_C Loss: 0.9077 Total:3.8471 || lr:0.000001 || timer: 0.5953 sec.
iter 121100 || ARM_L Loss: 1.1257 ARM_C Loss: 1.8549 ODM_L Loss: 0.8258 ODM_C Loss: 1.0323 Total:4.8386 || lr:0.000001 || timer: 0.4485 sec.
iter 121200 || ARM_L Loss: 0.8417 ARM_C Loss: 1.8679 ODM_L Loss: 0.9621 ODM_C Loss: 1.3287 Total:5.0004 || lr:0.000001 || timer: 0.4302 sec.
iter 121300 || ARM_L Loss: 0.5640 ARM_C Loss: 1.4414 ODM_L Loss: 0.5841 ODM_C Loss: 0.9930 Total:3.5826 || lr:0.000001 || timer: 0.4527 sec.
iter 121400 || ARM_L Loss: 0.8327 ARM_C Loss: 1.8976 ODM_L Loss: 0.7725 ODM_C Loss: 1.0816 Total:4.5843 || lr:0.000001 || timer: 0.4274 sec.
iter 121500 || ARM_L Loss: 1.2922 ARM_C Loss: 2.1116 ODM_L Loss: 0.8711 ODM_C Loss: 1.3023 Total:5.5772 || lr:0.000001 || timer: 0.4557 sec.
iter 121600 || ARM_L Loss: 0.6459 ARM_C Loss: 1.4331 ODM_L Loss: 0.5535 ODM_C Loss: 0.9862 Total:3.6188 || lr:0.000001 || timer: 0.5341 sec.
iter 121700 || ARM_L Loss: 1.0088 ARM_C Loss: 1.8543 ODM_L Loss: 0.9407 ODM_C Loss: 1.2180 Total:5.0218 || lr:0.000001 || timer: 0.4516 sec.
iter 121800 || ARM_L Loss: 0.4638 ARM_C Loss: 1.3029 ODM_L Loss: 0.3910 ODM_C Loss: 0.9865 Total:3.1442 || lr:0.000001 || timer: 0.5187 sec.
iter 121900 || ARM_L Loss: 0.8812 ARM_C Loss: 1.7078 ODM_L Loss: 0.6852 ODM_C Loss: 1.0986 Total:4.3728 || lr:0.000001 || timer: 0.4778 sec.
iter 122000 || ARM_L Loss: 0.6956 ARM_C Loss: 1.7479 ODM_L Loss: 0.7667 ODM_C Loss: 1.1093 Total:4.3195 || lr:0.000001 || timer: 0.4633 sec.
iter 122100 || ARM_L Loss: 0.6562 ARM_C Loss: 1.4875 ODM_L Loss: 0.7678 ODM_C Loss: 0.9013 Total:3.8128 || lr:0.000001 || timer: 0.4552 sec.
iter 122200 || ARM_L Loss: 1.0168 ARM_C Loss: 1.7938 ODM_L Loss: 0.9835 ODM_C Loss: 1.4188 Total:5.2129 || lr:0.000001 || timer: 0.4742 sec.
